age,balance,day,campaign,job,month,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,y
31,330,13,1,10,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
22,71,13,1,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
36,618,13,1,7,5,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1
25,160,13,1,9,5,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
31,2166,13,6,9,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
26,2007,13,3,1,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
46,99,14,1,0,5,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
70,482,14,1,5,5,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1
24,1235,14,4,8,5,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
23,1298,14,1,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
30,1112,14,3,9,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
30,180,14,1,1,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
27,132,14,1,8,5,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
34,2733,14,1,9,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
49,725,14,1,7,5,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
35,724,14,2,4,5,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
28,205,14,3,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
56,813,14,1,1,5,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
66,154,15,5,5,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
36,1830,15,5,1,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
30,232,15,1,4,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
60,979,15,1,5,5,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
31,2544,15,1,9,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
66,2173,15,1,5,5,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
64,768,15,2,3,5,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
68,2469,15,2,5,5,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1
63,180,15,2,1,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
42,1289,15,4,10,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
29,658,15,2,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
61,938,15,2,5,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
45,1591,15,4,9,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
60,739,15,1,7,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
58,1318,16,1,4,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
64,588,16,1,5,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
22,423,16,1,8,5,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
49,1946,16,1,1,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
52,2506,16,1,9,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
46,766,16,1,4,5,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
19,302,16,1,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
31,414,16,1,4,5,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
37,0,16,2,4,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
36,649,16,2,4,5,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
30,1268,16,4,4,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
33,183,16,2,9,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
30,1081,16,2,0,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
51,423,16,5,0,5,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
30,123,17,1,6,5,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
32,164,17,1,7,5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
39,2467,19,2,1,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
34,806,19,3,9,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
58,1299,19,2,1,5,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
42,1519,19,1,4,5,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
60,478,19,2,0,5,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
36,1057,19,2,4,5,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
44,1090,19,4,4,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
35,2374,20,2,4,5,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
29,854,20,5,0,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
29,1277,20,2,0,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
35,-17,20,1,1,5,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
31,756,20,2,10,5,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
47,523,20,1,6,5,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
41,178,20,1,1,5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
29,2344,20,1,4,5,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
27,125,21,1,0,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
49,300,21,1,4,5,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
24,1055,21,1,0,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
35,321,21,1,0,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
24,1234,21,1,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
34,70,22,1,4,5,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
24,1295,22,2,0,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
34,1974,22,1,10,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
27,2855,22,2,0,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
38,536,22,1,4,5,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
39,558,22,1,1,5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0
41,663,22,1,1,5,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
34,1279,22,2,9,5,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
34,1313,22,2,9,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
42,631,22,2,9,5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
36,203,23,3,4,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
33,146,23,3,0,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
37,0,23,6,9,5,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
49,197,23,1,0,5,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0
33,307,23,6,4,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
36,1451,23,4,9,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
30,3026,23,1,8,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
41,431,23,1,9,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
29,985,23,2,4,5,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
30,268,24,1,7,5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
25,37,24,1,8,5,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
28,2015,26,2,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
26,3090,26,1,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
56,393,26,1,5,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
33,948,26,1,9,5,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
38,995,26,1,10,5,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
27,-69,26,1,9,5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
27,102,26,1,4,5,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
37,1707,26,2,9,5,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
37,387,26,2,4,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
28,313,26,2,0,5,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
44,8,26,4,6,5,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
32,457,26,3,0,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
40,0,26,2,9,5,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
23,794,26,3,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
33,2297,27,1,7,5,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
33,373,27,1,4,5,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
23,1807,27,1,4,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
35,775,27,1,4,5,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
31,-248,27,1,7,5,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
27,230,27,1,7,5,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
49,1180,27,2,0,5,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
31,255,27,2,0,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
45,2776,27,2,9,5,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
61,1058,27,2,5,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
41,2579,27,1,5,5,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
49,308,27,5,9,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
47,1210,27,4,0,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
46,3308,28,2,9,5,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
40,0,28,2,0,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
55,1320,28,1,9,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
24,822,28,2,8,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
27,204,28,2,9,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
31,725,28,1,4,5,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
22,993,28,3,10,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
27,311,28,1,8,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
32,389,28,3,0,5,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
53,306,28,3,1,5,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
54,752,29,5,4,5,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
53,2557,29,4,9,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
29,135,29,4,4,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
64,1574,29,3,5,5,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
33,0,29,1,1,5,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
57,1181,29,2,9,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
31,1761,29,3,4,5,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
35,154,29,4,10,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
61,264,29,1,4,5,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1
69,2144,29,1,5,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
69,482,29,1,9,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
29,0,29,6,4,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
35,2187,29,1,4,5,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
47,-130,30,4,4,5,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
30,8,30,2,0,5,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
34,0,30,1,0,5,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
49,18,30,1,5,5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
39,689,30,3,2,5,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
36,980,30,3,0,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
22,1232,30,1,8,5,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1
27,842,30,1,9,5,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
23,906,30,3,4,5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
31,1626,31,1,7,5,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
34,822,1,1,10,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
35,980,2,2,6,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
33,643,2,3,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
25,31,2,3,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
54,386,2,2,7,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
34,275,2,2,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
59,571,2,1,9,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
65,300,2,2,5,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37,871,2,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0
55,240,2,3,9,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1
53,2398,2,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
63,2785,2,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
33,2321,2,1,8,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
38,1727,2,2,9,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0
37,62,2,2,4,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
30,3096,2,3,8,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
36,1745,2,1,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
29,1377,3,1,8,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
29,163,3,1,8,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
38,1199,3,1,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
34,0,3,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
62,569,3,2,5,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
34,0,3,1,9,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
56,1989,3,4,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
48,46,3,2,3,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33,1026,3,2,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
32,200,3,3,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
68,2812,3,4,5,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
34,69,3,3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
43,2952,3,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
62,569,4,1,5,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
29,198,4,1,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
38,1199,4,1,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
59,1500,4,1,11,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
48,156,4,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
30,1788,4,1,7,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
45,205,4,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
59,1625,4,1,10,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
38,238,4,1,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33,1026,4,1,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
49,1730,4,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
30,19,4,1,3,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
35,747,4,1,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
35,415,4,1,10,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
32,1812,4,1,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
60,0,4,1,3,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
42,641,4,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
33,180,4,1,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
48,46,4,1,3,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
28,970,4,1,8,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
34,69,4,3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
42,372,4,3,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
36,1133,4,1,4,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
50,2881,5,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
34,0,5,2,9,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
34,1778,5,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
34,79,5,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
29,437,5,1,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
38,318,5,1,9,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
41,1646,5,3,9,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
38,115,5,3,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
45,0,5,2,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
57,470,5,3,9,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
56,2037,5,1,4,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
36,394,5,1,7,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
32,1077,5,1,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
33,2979,5,2,9,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
67,1746,5,1,5,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
34,661,5,2,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
45,2077,5,1,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
28,1530,5,3,4,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
29,2196,5,1,3,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
34,417,5,1,4,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
21,2077,5,1,2,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
27,347,6,4,6,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
37,2283,6,2,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
52,256,6,1,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
29,-197,6,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
33,1536,6,2,8,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
45,446,6,3,4,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
61,5,6,2,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
27,401,6,3,9,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
22,216,6,1,8,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
37,565,6,1,4,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
42,1536,6,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
45,476,6,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
35,-32,6,2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1
28,1348,6,2,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
32,0,6,5,8,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
62,1859,6,3,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
47,2306,6,4,4,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
35,884,9,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
25,1028,9,2,8,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
37,80,9,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
52,0,9,3,9,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
60,182,9,2,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
55,2877,9,1,7,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
57,2038,9,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
60,824,9,1,9,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1
32,859,9,1,7,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
31,0,10,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
26,284,10,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
25,348,10,1,8,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1
19,108,10,1,8,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1
40,1515,10,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1
